run,tag,step,value
tcn_50_16_0.001_20230605_190459,training/stft,2351,1.0448611974716187
tcn_50_16_0.001_20230605_190459,training/stft,2407,1.0467103719711304
tcn_50_16_0.001_20230605_190459,training/stft,2463,1.0431660413742065
tcn_50_16_0.001_20230605_190459,training/stft,2519,1.03671133518219
tcn_50_16_0.001_20230605_190459,training/stft,2575,1.0340038537979126
tcn_50_16_0.001_20230605_190459,training/stft,2631,1.03434157371521
tcn_50_16_0.001_20230605_190459,training/stft,2687,1.0314065217971802
tcn_50_16_0.001_20230605_190459,training/stft,2743,1.0308928489685059
tcn_50_16_0.001_20230605_190459,training/stft,2799,1.033586025238037
tcn_50_16_0.001_20230605_190459,validation/esr,55,1.3602546453475952
tcn_50_16_0.001_20230605_190459,validation/esr,111,1.4931596517562866
tcn_50_16_0.001_20230605_190459,validation/esr,167,1.6542290449142456
tcn_50_16_0.001_20230605_190459,validation/esr,223,1.5140150785446167
tcn_50_16_0.001_20230605_190459,validation/esr,279,76.80899810791016
tcn_50_16_0.001_20230605_190459,validation/esr,335,4.900626182556152
tcn_50_16_0.001_20230605_190459,validation/esr,391,1.021073341369629
tcn_50_16_0.001_20230605_190459,validation/esr,447,1.0185155868530273
tcn_50_16_0.001_20230605_190459,validation/esr,503,1.0127326250076294
tcn_50_16_0.001_20230605_190459,validation/esr,559,1.0221225023269653
tcn_50_16_0.001_20230605_190459,validation/esr,615,1.142758846282959
tcn_50_16_0.001_20230605_190459,validation/esr,671,1.2063995599746704
tcn_50_16_0.001_20230605_190459,validation/esr,727,1.4061007499694824
tcn_50_16_0.001_20230605_190459,validation/esr,783,1.426943302154541
tcn_50_16_0.001_20230605_190459,validation/esr,839,1.3907222747802734
tcn_50_16_0.001_20230605_190459,validation/esr,895,1.4692425727844238
tcn_50_16_0.001_20230605_190459,validation/esr,951,1.4390382766723633
tcn_50_16_0.001_20230605_190459,validation/esr,1007,1.4307039976119995
tcn_50_16_0.001_20230605_190459,validation/esr,1063,1.4679814577102661
tcn_50_16_0.001_20230605_190459,validation/esr,1119,1.4163004159927368
tcn_50_16_0.001_20230605_190459,validation/esr,1175,1.4494746923446655
tcn_50_16_0.001_20230605_190459,validation/esr,1231,1.4819812774658203
tcn_50_16_0.001_20230605_190459,validation/esr,1287,1.462709903717041
tcn_50_16_0.001_20230605_190459,validation/esr,1343,1.449224829673767
tcn_50_16_0.001_20230605_190459,validation/esr,1399,1.4318749904632568
tcn_50_16_0.001_20230605_190459,validation/esr,1455,1.5537046194076538
tcn_50_16_0.001_20230605_190459,validation/esr,1511,1.441831111907959
tcn_50_16_0.001_20230605_190459,validation/esr,1567,1.4452595710754395
tcn_50_16_0.001_20230605_190459,validation/esr,1623,1.5296109914779663
tcn_50_16_0.001_20230605_190459,validation/esr,1679,1.528435468673706
tcn_50_16_0.001_20230605_190459,validation/esr,1735,1.5706723928451538
tcn_50_16_0.001_20230605_190459,validation/esr,1791,1.5472050905227661
tcn_50_16_0.001_20230605_190459,validation/esr,1847,1.5091789960861206
tcn_50_16_0.001_20230605_190459,validation/esr,1903,1.515014886856079
tcn_50_16_0.001_20230605_190459,validation/esr,1959,1.410722017288208
tcn_50_16_0.001_20230605_190459,validation/esr,2015,1.4657198190689087
tcn_50_16_0.001_20230605_190459,validation/esr,2071,1.4521292448043823
tcn_50_16_0.001_20230605_190459,validation/esr,2127,1.5812492370605469
tcn_50_16_0.001_20230605_190459,validation/esr,2183,1.5117623805999756
tcn_50_16_0.001_20230605_190459,validation/esr,2239,1.5058212280273438
tcn_50_16_0.001_20230605_190459,validation/esr,2295,1.5076634883880615
tcn_50_16_0.001_20230605_190459,validation/esr,2351,1.5135389566421509
tcn_50_16_0.001_20230605_190459,validation/esr,2407,1.4974052906036377
tcn_50_16_0.001_20230605_190459,validation/esr,2463,1.4924029111862183
tcn_50_16_0.001_20230605_190459,validation/esr,2519,1.505059003829956
tcn_50_16_0.001_20230605_190459,validation/esr,2575,1.499463677406311
tcn_50_16_0.001_20230605_190459,validation/esr,2631,1.4975411891937256
tcn_50_16_0.001_20230605_190459,validation/esr,2687,1.4985443353652954
tcn_50_16_0.001_20230605_190459,validation/esr,2743,1.501320481300354
tcn_50_16_0.001_20230605_190459,validation/esr,2799,1.4993159770965576
tcn_50_16_0.001_20230605_190459,validation/stft,55,1.414625883102417
tcn_50_16_0.001_20230605_190459,validation/stft,111,1.2998132705688477
tcn_50_16_0.001_20230605_190459,validation/stft,167,1.3033605813980103
tcn_50_16_0.001_20230605_190459,validation/stft,223,1.319515347480774
tcn_50_16_0.001_20230605_190459,validation/stft,279,7.3780131340026855
tcn_50_16_0.001_20230605_190459,validation/stft,335,3.422609806060791
tcn_50_16_0.001_20230605_190459,validation/stft,391,2.067718744277954
tcn_50_16_0.001_20230605_190459,validation/stft,447,1.9062849283218384
tcn_50_16_0.001_20230605_190459,validation/stft,503,1.8329968452453613
tcn_50_16_0.001_20230605_190459,validation/stft,559,1.7280253171920776
tcn_50_16_0.001_20230605_190459,validation/stft,615,1.8171160221099854
tcn_50_16_0.001_20230605_190459,validation/stft,671,1.6154937744140625
tcn_50_16_0.001_20230605_190459,validation/stft,727,1.4513498544692993
tcn_50_16_0.001_20230605_190459,validation/stft,783,1.4012861251831055
tcn_50_16_0.001_20230605_190459,validation/stft,839,1.3897802829742432
tcn_50_16_0.001_20230605_190459,validation/stft,895,1.3350099325180054
tcn_50_16_0.001_20230605_190459,validation/stft,951,1.3007941246032715
tcn_50_16_0.001_20230605_190459,validation/stft,1007,1.294812560081482
tcn_50_16_0.001_20230605_190459,validation/stft,1063,1.281460165977478
tcn_50_16_0.001_20230605_190459,validation/stft,1119,1.236018419265747
tcn_50_16_0.001_20230605_190459,validation/stft,1175,1.2828736305236816
tcn_50_16_0.001_20230605_190459,validation/stft,1231,1.2124751806259155
tcn_50_16_0.001_20230605_190459,validation/stft,1287,1.1799092292785645
tcn_50_16_0.001_20230605_190459,validation/stft,1343,1.164172649383545
tcn_50_16_0.001_20230605_190459,validation/stft,1399,1.151063084602356
tcn_50_16_0.001_20230605_190459,validation/stft,1455,1.1535943746566772
tcn_50_16_0.001_20230605_190459,validation/stft,1511,1.1084803342819214
tcn_50_16_0.001_20230605_190459,validation/stft,1567,1.1165432929992676
tcn_50_16_0.001_20230605_190459,validation/stft,1623,1.082981824874878
tcn_50_16_0.001_20230605_190459,validation/stft,1679,1.10359525680542
tcn_50_16_0.001_20230605_190459,validation/stft,1735,1.0801444053649902
tcn_50_16_0.001_20230605_190459,validation/stft,1791,1.0688997507095337
tcn_50_16_0.001_20230605_190459,validation/stft,1847,1.0938016176223755
tcn_50_16_0.001_20230605_190459,validation/stft,1903,1.0669748783111572
tcn_50_16_0.001_20230605_190459,validation/stft,1959,1.055098533630371
tcn_50_16_0.001_20230605_190459,validation/stft,2015,1.07518470287323
tcn_50_16_0.001_20230605_190459,validation/stft,2071,1.0419267416000366
tcn_50_16_0.001_20230605_190459,validation/stft,2127,1.073644995689392
tcn_50_16_0.001_20230605_190459,validation/stft,2183,1.0312057733535767
tcn_50_16_0.001_20230605_190459,validation/stft,2239,1.024491786956787
tcn_50_16_0.001_20230605_190459,validation/stft,2295,1.0107800960540771
tcn_50_16_0.001_20230605_190459,validation/stft,2351,1.0084236860275269
tcn_50_16_0.001_20230605_190459,validation/stft,2407,1.0123740434646606
tcn_50_16_0.001_20230605_190459,validation/stft,2463,1.0061192512512207
tcn_50_16_0.001_20230605_190459,validation/stft,2519,1.0076295137405396
tcn_50_16_0.001_20230605_190459,validation/stft,2575,1.0020809173583984
tcn_50_16_0.001_20230605_190459,validation/stft,2631,1.005198359489441
tcn_50_16_0.001_20230605_190459,validation/stft,2687,0.9995743036270142
tcn_50_16_0.001_20230605_190459,validation/stft,2743,0.998288631439209
tcn_50_16_0.001_20230605_190459,validation/stft,2799,1.0003957748413086
