train_loss_step,epoch,step,val_loss,val_loss_ESR,val_loss_DC,train_loss_epoch,train_epoch_mean
,11,347,,,,0.9797529578208923,0.9693266749382019
0.9807778596878052,12,348,,,,,
0.9659460186958313,12,349,,,,,
0.9922108054161072,12,350,,,,,
0.9402051568031311,12,351,,,,,
0.9243355393409729,12,352,,,,,
0.9930968880653381,12,353,,,,,
0.9888589382171631,12,354,,,,,
0.9652397632598877,12,355,,,,,
0.9549263715744019,12,356,,,,,
0.9901100993156433,12,357,,,,,
0.9849236011505127,12,358,,,,,
0.9743003845214844,12,359,,,,,
0.9408726096153259,12,360,,,,,
0.9734443426132202,12,361,,,,,
0.9733904004096985,12,362,,,,,
1.086418867111206,12,363,,,,,
0.9537457823753357,12,364,,,,,
0.9512791633605957,12,365,,,,,
1.0192883014678955,12,366,,,,,
0.9936625361442566,12,367,,,,,
0.9867626428604126,12,368,,,,,
0.9898528456687927,12,369,,,,,
0.9851137399673462,12,370,,,,,
0.9594550132751465,12,371,,,,,
0.9953629374504089,12,372,,,,,
1.0180747509002686,12,373,,,,,
0.9882036447525024,12,374,,,,,
0.9586421847343445,12,375,,,,,
0.6665813326835632,12,376,,,,,
,12,376,4.169240474700928,0.9555923342704773,0.0004891538992524147,,
,12,376,,,,0.9792402982711792,0.9687959551811218
0.979569137096405,13,377,,,,,
0.965424120426178,13,378,,,,,
0.9908620119094849,13,379,,,,,
0.9394660592079163,13,380,,,,,
0.9229483604431152,13,381,,,,,
0.9915950894355774,13,382,,,,,
0.9889926910400391,13,383,,,,,
0.9652383327484131,13,384,,,,,
0.9546020030975342,13,385,,,,,
0.9897806644439697,13,386,,,,,
0.9842643737792969,13,387,,,,,
0.9729743599891663,13,388,,,,,
0.9401310086250305,13,389,,,,,
0.9728894233703613,13,390,,,,,
0.9721376895904541,13,391,,,,,
1.0860481262207031,13,392,,,,,
0.9537268877029419,13,393,,,,,
0.9510821104049683,13,394,,,,,
1.0179802179336548,13,395,,,,,
0.9934563040733337,13,396,,,,,
0.9864874482154846,13,397,,,,,
0.9895372986793518,13,398,,,,,
0.9837005138397217,13,399,,,,,
0.9586108922958374,13,400,,,,,
0.9966001510620117,13,401,,,,,
1.0192168951034546,13,402,,,,,
0.9880783557891846,13,403,,,,,
0.9586324691772461,13,404,,,,,
0.6661991477012634,13,405,,,,,
,13,405,4.158754825592041,0.9553192257881165,0.00043120328336954117,,
,13,405,,,,0.9787238836288452,0.9682838916778564
0.9786279201507568,14,406,,,,,
0.9650335311889648,14,407,,,,,
0.9898471832275391,14,408,,,,,
0.93877774477005,14,409,,,,,
0.9217585325241089,14,410,,,,,
0.9904208183288574,14,411,,,,,
0.9891104698181152,14,412,,,,,
0.9652276635169983,14,413,,,,,
0.95444655418396,14,414,,,,,
0.9896390438079834,14,415,,,,,
0.9838548898696899,14,416,,,,,
0.9718824028968811,14,417,,,,,
0.939582109451294,14,418,,,,,
0.9724296927452087,14,419,,,,,
0.9710710048675537,14,420,,,,,
1.086161494255066,14,421,,,,,
0.9537233114242554,14,422,,,,,
0.9509443640708923,14,423,,,,,
1.0168801546096802,14,424,,,,,
0.993279755115509,14,425,,,,,
0.9863294363021851,14,426,,,,,
0.9894558191299438,14,427,,,,,
0.9825953245162964,14,428,,,,,
0.9578787088394165,14,429,,,,,
0.9977083802223206,14,430,,,,,
1.020190954208374,14,431,,,,,
0.9879966378211975,14,432,,,,,
0.9586278200149536,14,433,,,,,
0.6659375429153442,14,434,,,,,
,14,434,4.148008346557617,0.9551455974578857,0.00041684744064696133,,
,14,434,,,,0.9783473014831543,0.9679109454154968
0.9778540134429932,15,435,,,,,
0.9647091627120972,15,436,,,,,
0.9890008568763733,15,437,,,,,
0.9381251335144043,15,438,,,,,
0.9207850098609924,15,439,,,,,
0.9893220067024231,15,440,,,,,
0.9891882538795471,15,441,,,,,
0.9651809930801392,15,442,,,,,
0.9543188810348511,15,443,,,,,
0.989473283290863,15,444,,,,,
0.9834108352661133,15,445,,,,,
0.9709321856498718,15,446,,,,,
0.9390978813171387,15,447,,,,,
0.9719865322113037,15,448,,,,,
0.9700796008110046,15,449,,,,,
1.0860788822174072,15,450,,,,,
0.9538254737854004,15,451,,,,,
0.9509361386299133,15,452,,,,,
1.0158047676086426,15,453,,,,,
0.9927281141281128,15,454,,,,,
0.9860764741897583,15,455,,,,,
0.9891605377197266,15,456,,,,,
0.9814810156822205,15,457,,,,,
0.9571218490600586,15,458,,,,,
0.9982717037200928,15,459,,,,,
1.0204399824142456,15,460,,,,,
0.9878039360046387,15,461,,,,,
0.9586724638938904,15,462,,,,,
0.665310263633728,15,463,,,,,
,15,463,4.137430191040039,0.9549775719642639,0.00033468028414063156,,
,15,463,,,,0.977931797504425,0.9674887657165527
0.9772310853004456,16,464,,,,,
0.9643911123275757,16,465,,,,,
0.9880847334861755,16,466,,,,,
0.9376155138015747,16,467,,,,,
0.9201279282569885,16,468,,,,,
0.9884791374206543,16,469,,,,,
0.989318311214447,16,470,,,,,
0.9652392268180847,16,471,,,,,
0.9540253281593323,16,472,,,,,
0.9892261624336243,16,473,,,,,
0.982923150062561,16,474,,,,,
0.9702146649360657,16,475,,,,,
0.9387819170951843,16,476,,,,,
0.9716578125953674,16,477,,,,,
0.9691627025604248,16,478,,,,,
1.0857230424880981,16,479,,,,,
0.9538405537605286,16,480,,,,,
0.950901985168457,16,481,,,,,
1.015116572380066,16,482,,,,,
0.9925129413604736,16,483,,,,,
0.9858002066612244,16,484,,,,,
0.9889546632766724,16,485,,,,,
0.9806568026542664,16,486,,,,,
0.9566354751586914,16,487,,,,,
0.9988971948623657,16,488,,,,,
1.0208826065063477,16,489,,,,,
0.9877067804336548,16,490,,,,,
0.9587821364402771,16,491,,,,,
0.6650194525718689,16,492,,,,,
,16,492,4.128712177276611,0.954846978187561,0.0003044393961317837,,
,16,492,,,,0.9776115417480469,0.9671692252159119
0.9767513275146484,17,493,,,,,
0.9641402363777161,17,494,,,,,
0.987837016582489,17,495,,,,,
0.937091588973999,17,496,,,,,
0.9196439981460571,17,497,,,,,
0.9880826473236084,17,498,,,,,
0.9893943667411804,17,499,,,,,
0.9652706384658813,17,500,,,,,
0.9538596868515015,17,501,,,,,
0.989228367805481,17,502,,,,,
0.9829253554344177,17,503,,,,,
0.9699323177337646,17,504,,,,,
0.9384721517562866,17,505,,,,,
0.9715061187744141,17,506,,,,,
0.9687689542770386,17,507,,,,,
1.0856754779815674,17,508,,,,,
0.9538974165916443,17,509,,,,,
0.950870156288147,17,510,,,,,
1.0149563550949097,17,511,,,,,
0.9929177165031433,17,512,,,,,
0.9856011271476746,17,513,,,,,
0.9889492392539978,17,514,,,,,
0.9803432822227478,17,515,,,,,
0.9565951228141785,17,516,,,,,
0.9994180798530579,17,517,,,,,
1.0214720964431763,17,518,,,,,
0.9878246784210205,17,519,,,,,
0.9587023258209229,17,520,,,,,
0.6644529104232788,17,521,,,,,
,17,521,4.118890285491943,0.9546824097633362,0.00031232406035996974,,
,17,521,,,,0.9775122404098511,0.967054545879364
0.9762730598449707,18,522,,,,,
0.9639025926589966,18,523,,,,,
0.9873106479644775,18,524,,,,,
0.9366868734359741,18,525,,,,,
0.9193216562271118,18,526,,,,,
0.9875085353851318,18,527,,,,,
0.9894371032714844,18,528,,,,,
0.9651590585708618,18,529,,,,,
0.9536022543907166,18,530,,,,,
0.9889642596244812,18,531,,,,,
0.9825702905654907,18,532,,,,,
0.9693702459335327,18,533,,,,,
0.9381996989250183,18,534,,,,,
0.9712434411048889,18,535,,,,,
0.9681410789489746,18,536,,,,,
1.0849635601043701,18,537,,,,,
0.9539889097213745,18,538,,,,,
0.9509380459785461,18,539,,,,,
1.0143922567367554,18,540,,,,,
0.9924904108047485,18,541,,,,,
0.985264778137207,18,542,,,,,
0.9885513186454773,18,543,,,,,
0.9795405864715576,18,544,,,,,
0.9561444520950317,18,545,,,,,
0.9996311664581299,18,546,,,,,
1.0213433504104614,18,547,,,,,
0.9876545071601868,18,548,,,,,
0.9587798714637756,18,549,,,,,
0.6636544466018677,18,550,,,,,
,18,550,4.111557960510254,0.954494833946228,0.00025951123097911477,,
,18,550,,,,0.977199137210846,0.9667251706123352
0.9758884310722351,19,551,,,,,
0.9636991620063782,19,552,,,,,
0.9867632389068604,19,553,,,,,
0.9364688396453857,19,554,,,,,
0.9190740585327148,19,555,,,,,
0.9871376156806946,19,556,,,,,
0.9895641207695007,19,557,,,,,
0.9651431441307068,19,558,,,,,
0.9531935453414917,19,559,,,,,
0.9886409640312195,19,560,,,,,
0.982257604598999,19,561,,,,,
0.9690145254135132,19,562,,,,,
0.9381077289581299,19,563,,,,,
0.9710880517959595,19,564,,,,,
0.9675329923629761,19,565,,,,,
1.0841786861419678,19,566,,,,,
0.9539706110954285,19,567,,,,,
0.950904130935669,19,568,,,,,
1.014159917831421,19,569,,,,,
0.9926272630691528,19,570,,,,,
0.9849326610565186,19,571,,,,,
0.9882669448852539,19,572,,,,,
0.9789422750473022,19,573,,,,,
0.9559987783432007,19,574,,,,,
1.000178575515747,19,575,,,,,
1.0216782093048096,19,576,,,,,
0.9875925183296204,19,577,,,,,
0.9588983058929443,19,578,,,,,
0.6633991003036499,19,579,,,,,
,19,579,4.10011625289917,0.9544075131416321,0.0002625836059451103,,
,19,579,,,,0.977003812789917,0.9665275812149048
0.9754783511161804,20,580,,,,,
0.9634932279586792,20,581,,,,,
0.9866144061088562,20,582,,,,,
0.9361500144004822,20,583,,,,,
0.9189128875732422,20,584,,,,,
0.986941933631897,20,585,,,,,
0.9896383881568909,20,586,,,,,
0.9650070667266846,20,587,,,,,
0.952917218208313,20,588,,,,,
0.9884927272796631,20,589,,,,,
0.9821695685386658,20,590,,,,,
0.968787431716919,20,591,,,,,
0.9379462003707886,20,592,,,,,
0.9709485173225403,20,593,,,,,
0.9671634435653687,20,594,,,,,
1.0833871364593506,20,595,,,,,
0.9541037678718567,20,596,,,,,
0.9510173797607422,20,597,,,,,
1.0139719247817993,20,598,,,,,
0.992439329624176,20,599,,,,,
0.9845471382141113,20,600,,,,,
0.9879426956176758,20,601,,,,,
0.9784339666366577,20,602,,,,,
0.9557791352272034,20,603,,,,,
1.0001888275146484,20,604,,,,,
1.0214413404464722,20,605,,,,,
0.9875125288963318,20,606,,,,,
0.9589568376541138,20,607,,,,,
0.662243127822876,20,608,,,,,
,20,608,4.091197490692139,0.9542022943496704,0.00020896978094242513,,
,20,608,,,,0.9768053889274597,0.9662973880767822
